date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
08May2013,215178,215178,215178,215178,215178,215178
09May2013,215178,215178,215178,215178,215178,215178
10May2013,215178,215178,215178,215178,215178,215178
11May2013,215178,215178,215178,215178,215178,215178
12May2013,215178,215178,215178,215178,215178,215178
13May2013,215178,215178,215178,215178,215178,215178
14May2013,215178,215178,215178,215178,215178,215178
15May2013,215178,215178,215178,215178,215178,215178
16May2013,215178,215178,215178,215178,215178,215178
17May2013,215178,215178,215178,215178,215178,215178
18May2013,215178,215178,215178,215178,215178,215178
19May2013,215178,215178,215178,215178,215178,215178
20May2013,215178,215178,215178,215178,215178,215178
21May2013,215178,215178,215178,215178,215178,215178
22May2013,215178,215178,215178,215178,215178,215178
23May2013,215178,215178,215178,215178,215178,215178
24May2013,215178,215178,215178,215178,215178,215178
25May2013,214920,214920,214920,214920,214920,214920
26May2013,214727,214727,214727,214727,214727,214727
27May2013,214866,214866,214866,214866,214866,214866
28May2013,215178,215178,215178,215178,215178,215178
29May2013,215178,215178,215178,215178,215178,215178
30May2013,215178,215178,215178,215178,215178,215178
31May2013,215178,215178,215178,215178,215178,215178
01Jun2013,214957,214957,214957,214957,214957,214957
02Jun2013,214706,214706,214706,214706,214706,214706
03Jun2013,214762,214762,214762,214762,214762,214762
04Jun2013,214520,214520,214520,214520,214520,214520
05Jun2013,214257,214257,214257,214257,214257,214257
06Jun2013,213972,213972,213972,213972,213972,213972
07Jun2013,213664,213664,213664,213664,213664,213664
08Jun2013,213170,213170,213170,213170,213170,213170
09Jun2013,212759,212759,212759,212759,212759,212759
10Jun2013,212682,212682,212682,212682,212682,212682
11Jun2013,212332,212332,212332,212332,212332,212332
12Jun2013,211963,211963,211963,211963,211963,211963
13Jun2013,211581,211581,211581,211581,211581,211581
14Jun2013,211189,211189,211189,211189,211189,211189
15Jun2013,210722,210722,210722,210722,210722,210722
16Jun2013,210251,210251,210251,210251,210251,210251
17Jun2013,210109,210109,210109,210109,210109,210109
18Jun2013,209693,209693,209693,209693,209693,209693
19Jun2013,209278,209278,209278,209278,209278,209278
20Jun2013,208860,208860,208860,208860,208860,208860
21Jun2013,208436,208436,208436,208436,208436,208436
22Jun2013,207842,207842,207842,207842,207842,207842
23Jun2013,207348,207348,207348,207348,207348,207348
24Jun2013,207424,207424,207424,207424,207424,207424
25Jun2013,208565,208565,208565,208565,208565,208565
26Jun2013,208789,208789,208705,208789,208789,208789
27Jun2013,208661,208661,208577,208661,208661,208661
28Jun2013,208428,208428,208344,208428,208428,208428
29Jun2013,208077,208077,207993,208077,208077,208077
30Jun2013,207687,207687,207376,207687,207687,207687
01Jul2013,206541,206541,206555,206541,206541,206865
02Jul2013,205669,205669,205902,205669,205669,206212
03Jul2013,204715,204715,205029,204715,204715,205306
04Jul2013,203969,203896,204402,203896,203896,204719
05Jul2013,202931,202859,203649,202859,202859,203966
06Jul2013,201590,201518,202772,201518,201518,203088
07Jul2013,200240,200168,201772,200168,200168,202089
08Jul2013,199028,198956,200701,198956,198956,201129
09Jul2013,198098,198026,199845,198026,198026,200273
10Jul2013,196949,196877,198915,196877,196877,199382
11Jul2013,195797,195725,197870,195725,195725,198410
12Jul2013,194714,194642,197111,194642,194642,197723
13Jul2013,193339,193266,196166,193266,193266,196777
14Jul2013,191964,191892,195181,191892,191892,195760
15Jul2013,190803,190731,194266,190731,190731,194884
16Jul2013,190107,190034,193458,190034,190034,194076
17Jul2013,189077,189038,192317,189038,189038,192934
18Jul2013,188047,188008,191070,188008,188008,191760
19Jul2013,187125,187086,190035,187086,187086,190870
20Jul2013,186185,186146,189017,186146,186146,189819
21Jul2013,185146,185107,187972,185035,185035,188773
22Jul2013,184097,184058,186988,183986,183986,187756
23Jul2013,183153,183113,185787,182969,182969,186555
24Jul2013,182018,182011,184684,181800,181800,185453
25Jul2013,180855,180849,183549,180638,180638,184218
26Jul2013,179984,179978,182533,179767,179767,183274
27Jul2013,179068,179062,181538,178850,178883,182246
28Jul2013,178253,178247,180578,178035,178068,181286
29Jul2013,177193,177187,179650,177009,177042,180259
30Jul2013,176320,176314,178771,176136,176169,179419
31Jul2013,175408,175402,177635,175224,175257,178283
01Aug2013,174518,174512,176673,174334,174367,177321
02Aug2013,173699,173693,175709,173515,173548,176357
03Aug2013,172877,172871,174814,172692,172725,175462
04Aug2013,172044,172038,173981,171860,171893,174629
05Aug2013,171228,171255,173015,171077,170966,173662
06Aug2013,170483,170510,172118,170332,170220,172805
07Aug2013,169619,169679,171320,169501,169389,172007
08Aug2013,168866,168926,170456,168748,168637,171215
09Aug2013,168080,168140,169663,167962,167884,170462
10Aug2013,167097,167157,168707,167012,166934,169472
11Aug2013,166219,166279,167572,166134,166055,168304
12Aug2013,165352,165445,166588,165300,165222,167359
13Aug2013,164635,164728,165904,164583,164505,166675
14Aug2013,163910,164003,164923,163859,163708,165694
15Aug2013,163073,163166,163934,163054,162903,164745
16Aug2013,162235,162328,163090,162216,162098,163867
17Aug2013,161390,161483,162134,161371,161254,162983
18Aug2013,160547,160640,161212,160528,160410,162028
19Aug2013,159822,159915,160369,159869,159752,161185
20Aug2013,159250,159270,159685,159225,159107,160468
21Aug2013,158436,158554,158955,158462,158344,159705
22Aug2013,157487,157688,158152,157674,157606,158902
23Aug2013,156702,156902,157389,156954,156921,158139
24Aug2013,155582,155843,156508,155953,155958,157258
25Aug2013,154497,154810,155623,154969,155006,156339
26Aug2013,153452,153665,154705,153866,153931,155566
27Aug2013,152450,152703,154018,152939,153028,154846
28Aug2013,150991,151276,153062,151543,151652,153889
29Aug2013,149509,149823,152105,150117,150243,153005
30Aug2013,148083,148420,151261,148737,148878,152132
31Aug2013,146639,146998,150382,147333,147488,151164
01Sep2013,145868,146227,149499,146563,146645,150248
02Sep2013,144916,145274,148546,145610,145692,149295
03Sep2013,144066,144424,147488,144760,144842,148373
04Sep2013,143545,143831,146711,144167,144249,147562
05Sep2013,142839,143053,145715,143389,143470,146678
06Sep2013,142172,142386,144791,142722,142804,145866
07Sep2013,141294,141508,143979,141844,141925,144988
08Sep2013,140415,140557,143061,140892,140974,144036
09Sep2013,139634,139775,142062,140111,140120,143110
10Sep2013,139142,139283,141136,139619,139628,142400
11Sep2013,138545,138686,140322,139022,139031,141658
12Sep2013,137777,137918,139442,138254,138263,140746
13Sep2013,137203,137345,138757,137680,137690,139994
14Sep2013,136654,136795,137918,137131,137140,139227
15Sep2013,136270,136411,137350,136747,136756,138699
16Sep2013,135779,135920,136786,136255,136265,138102
17Sep2013,135478,135619,136200,135954,135964,137587
18Sep2013,134991,135132,135640,135467,135476,137028
19Sep2013,134529,134670,134961,135005,135015,136421
20Sep2013,133953,134094,134314,134430,134439,135773
21Sep2013,133392,133533,133752,133868,133877,135178
22Sep2013,133018,133159,133234,133422,133432,134660
23Sep2013,132503,132644,132679,132907,132916,134072
24Sep2013,131958,132099,132095,132361,132371,133527
25Sep2013,131296,131437,131394,131700,131709,132760
26Sep2013,130684,130825,130492,131088,131097,131970
27Sep2013,130073,130214,129665,130477,130414,131109
28Sep2013,129323,129464,128876,129727,129664,130286
29Sep2013,128796,128937,128204,129199,129137,129687
30Sep2013,128109,128250,127508,128512,128449,128986
01Oct2013,127848,127988,127279,128251,128188,128757
02Oct2013,127554,127694,127085,127957,127894,128529
03Oct2013,127260,127401,126890,127663,127634,128335
04Oct2013,127096,127237,126726,127499,127469,128171
05Oct2013,126931,127072,126561,127335,127305,128006
06Oct2013,126767,126908,126431,127171,127141,127842
07Oct2013,126603,126744,126365,127006,126976,127711
08Oct2013,126406,126547,126202,126810,126780,127514
09Oct2013,126214,126355,126142,126617,126587,127454
10Oct2013,126054,126195,126081,126457,126461,127360
11Oct2013,125862,126002,125955,126265,126268,127234
12Oct2013,125735,125876,125862,126139,126142,127108
13Oct2013,125610,125750,125769,126013,126016,127015
14Oct2013,125418,125559,125676,125821,125824,126922
15Oct2013,125226,125367,125551,125629,125633,126763
16Oct2013,125100,125241,125491,125503,125507,126670
17Oct2013,125007,125147,125430,125410,125413,126577
18Oct2013,124912,125053,125435,125316,125319,126582
19Oct2013,124749,124889,125371,125152,125155,126484
20Oct2013,124584,124725,125305,124987,124990,126352
21Oct2013,124417,124558,125238,124820,124824,126219
22Oct2013,124183,124324,125070,124586,124590,125984
23Oct2013,124081,124221,125033,124484,124487,125915
24Oct2013,124076,124217,125062,124479,124483,125943
25Oct2013,124038,124179,125090,124441,124444,125971
26Oct2013,123966,124106,125116,124369,124372,125998
27Oct2013,123825,123966,125075,124228,124232,125957
28Oct2013,123605,123746,125053,124008,124011,125835
29Oct2013,123397,123537,124944,123800,123803,125660
30Oct2013,123175,123316,124788,123578,123581,125504
31Oct2013,123062,123203,124708,123465,123468,125424
01Nov2013,122916,123057,124694,123319,123322,125377
02Nov2013,122758,122899,124602,123161,123164,125285
03Nov2013,122365,122505,124341,122767,122771,124991
04Nov2013,121995,122135,124004,122397,122401,124621
05Nov2013,121581,121722,123657,121984,121987,124240
06Nov2013,121003,121144,123139,121334,121337,123723
07Nov2013,120275,120416,122365,120638,120642,122883
08Nov2013,119682,119822,121733,120045,120049,122250
09Nov2013,119099,119273,121210,119496,119499,121662
10Nov2013,118512,118686,120689,118909,118912,121108
11Nov2013,117962,118136,120094,118359,118362,120446
12Nov2013,117595,117768,119647,117919,117922,119967
13Nov2013,117266,117440,119207,117590,117594,119527
14Nov2013,116857,117030,118647,117181,117184,119006
15Nov2013,116485,116659,118236,116809,116846,118595
16Nov2013,116075,116249,117676,116399,116436,118001
17Nov2013,115554,115728,117037,115879,115915,117362
18Nov2013,115001,115175,116583,115326,115362,116809
19Nov2013,114647,114821,116190,114972,115008,116416
20Nov2013,114406,114579,115869,114730,114766,116096
21Nov2013,114089,114263,115547,114414,114450,115773
22Nov2013,113651,113824,115168,113975,114011,115329
23Nov2013,113200,113373,114816,113524,113560,114944
24Nov2013,112854,113028,114392,113179,113215,114520
25Nov2013,112573,112747,114000,112825,112862,114094
26Nov2013,112265,112439,113719,112517,112554,113813
27Nov2013,112025,112126,113367,112204,112241,113461
28Nov2013,111592,111693,112750,111771,111808,112916
29Nov2013,111087,111116,112055,111194,111231,112227
30Nov2013,110439,110468,111394,110579,110615,111534
01Dec2013,109929,109958,110800,110070,110106,110946
02Dec2013,109426,109456,110285,109567,109603,110470
03Dec2013,108900,108929,109884,109040,109076,110036
04Dec2013,108431,108460,109337,108571,108608,109561
05Dec2013,107891,107920,108751,108031,108067,108942
06Dec2013,107351,107380,108271,107492,107528,108397
07Dec2013,106736,106765,107683,106909,106945,107847
08Dec2013,106125,106154,107060,106298,106335,107296
09Dec2013,105659,105689,106582,105833,105869,106719
10Dec2013,105242,105271,106113,105415,105452,106256
11Dec2013,104778,104808,105492,104952,104988,105537
12Dec2013,104172,104201,104867,104345,104382,104845
13Dec2013,103525,103554,104241,103699,103735,104225
14Dec2013,102951,102980,103654,103124,103161,103678
15Dec2013,102345,102374,103141,102518,102555,103132
16Dec2013,101816,101845,102455,101989,102025,102524
17Dec2013,101322,101279,101916,101423,101459,102024
18Dec2013,100725,100682,101339,100859,100895,101454
19Dec2013,100201,100158,100803,100335,100371,100957
20Dec2013,99674,99631,100231,99808,99845,100352
21Dec2013,99107,99064,99651,99241,99278,99739
22Dec2013,98500,98457,99104,98634,98671,99159
23Dec2013,97980,97937,98487,98114,98151,98482
24Dec2013,97426,97416,97803,97521,97525,97916
25Dec2013,96943,96966,97374,96999,97002,97354
26Dec2013,96448,96471,96793,96431,96434,96780
27Dec2013,95951,95974,96179,95935,95938,96172
28Dec2013,95382,95405,95637,95365,95368,95669
29Dec2013,94740,94763,94983,94724,94727,95021
30Dec2013,94132,94082,94250,94115,94118,94367
31Dec2013,93459,93443,93520,93442,93479,93571
01Jan2014,93309,93293,93370,93292,93329,93421
02Jan2014,93160,93143,93220,93143,93179,93271
03Jan2014,93012,92996,93073,92995,93032,93123
04Jan2014,92865,92848,92925,92848,92884,92976
05Jan2014,92713,92697,92774,92696,92733,92824
06Jan2014,92560,92544,92621,92544,92580,92672
07Jan2014,92409,92392,92469,92392,92428,92520
08Jan2014,92257,92241,92318,92240,92277,92368
09Jan2014,92106,92090,92167,92090,92126,92218
10Jan2014,91962,91946,92023,91946,91982,92074
11Jan2014,91861,91844,91922,91844,91880,91972
12Jan2014,91794,91778,91855,91778,91814,91906
13Jan2014,91684,91667,91744,91667,91703,91795
14Jan2014,91558,91542,91619,91542,91578,91670
15Jan2014,91427,91411,91488,91411,91447,91539
16Jan2014,91286,91270,91347,91269,91306,91397
17Jan2014,91136,91120,91197,91119,91156,91247
18Jan2014,90981,90965,91042,90964,91001,91092
19Jan2014,90824,90807,90884,90807,90843,90935
20Jan2014,90671,90654,90731,90654,90690,90782
21Jan2014,90509,90493,90570,90493,90529,90621
22Jan2014,90345,90328,90405,90328,90364,90456
23Jan2014,90177,90160,90237,90160,90196,90288
24Jan2014,90008,89992,90069,89992,90028,90120
25Jan2014,89837,89820,89897,89820,89856,89948
26Jan2014,89666,89650,89727,89649,89686,89777
27Jan2014,89493,89476,89554,89476,89512,89604
28Jan2014,89321,89305,89382,89304,89341,89432
29Jan2014,89764,89748,89825,89748,89784,89876
30Jan2014,90249,90233,90310,90233,90269,90361
31Jan2014,90373,90356,90433,90356,90392,90484
01Feb2014,90350,90333,90410,90333,90369,90461
02Feb2014,90280,90264,90341,90264,90300,90392
03Feb2014,90187,90171,90248,90171,90207,90299
04Feb2014,90073,90057,90134,90057,90093,90185
05Feb2014,89946,89929,90006,89929,89965,90057
06Feb2014,89826,89810,89887,89809,89846,89937
07Feb2014,89840,89824,89901,89823,89860,89951
08Feb2014,92572,92556,92633,92556,92592,92684
09Feb2014,100606,100590,100667,100590,100626,100718
10Feb2014,104322,104305,104382,104305,104341,104433
11Feb2014,105515,105499,105576,105499,105535,105627
12Feb2014,106148,106132,106209,106132,106168,106260
13Feb2014,106610,106594,106671,106594,106630,106722
14Feb2014,106995,106979,107056,106978,107015,107106
15Feb2014,107259,107243,107320,107242,107279,107370
16Feb2014,107652,107636,107713,107636,107672,107764
17Feb2014,107946,107930,108007,107930,107966,108058
18Feb2014,108186,108169,108246,108169,108205,108297
19Feb2014,108415,108399,108476,108398,108435,108526
20Feb2014,108617,108601,108678,108601,108637,108729
21Feb2014,108813,108797,108874,108797,108833,108925
22Feb2014,109002,108986,109063,108985,109022,109113
23Feb2014,109182,109166,109243,109165,109202,109293
24Feb2014,109361,109344,109421,109344,109380,109472
25Feb2014,109538,109521,109598,109521,109557,109649
26Feb2014,109740,109724,109801,109724,109760,109852
27Feb2014,110116,110100,110177,110100,110136,110228
28Feb2014,110595,110579,110656,110579,110615,110707
01Mar2014,111088,111071,111148,111071,111107,111199
02Mar2014,111787,111770,111847,111770,111806,111898
03Mar2014,112997,112980,113057,112980,113016,113108
04Mar2014,114290,114274,114351,114274,114310,114402
05Mar2014,115647,115630,115707,115630,115666,115758
06Mar2014,118571,118554,118631,118554,118590,118682
07Mar2014,120055,120038,120115,120038,120074,120166
08Mar2014,121136,121120,121197,121119,121156,121247
09Mar2014,122023,122007,122084,122006,122043,122134
10Mar2014,122899,122883,122960,122882,122919,123010
11Mar2014,123629,123613,123690,123613,123649,123741
12Mar2014,124226,124209,124286,124209,124245,124337
13Mar2014,124743,124727,124804,124727,124763,124855
14Mar2014,125194,125178,125255,125178,125214,125305
15Mar2014,125557,125541,125618,125541,125577,125669
16Mar2014,125909,125893,125970,125893,125929,126021
