date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
15Mar2011,106667,106559,110347,107246,107255,109646
16Mar2011,107171,107044,110973,107744,107744,110213
17Mar2011,107593,107447,111518,108161,108153,110699
18Mar2011,107987,107823,111602,108550,108533,111158
19Mar2011,108362,108179,111602,108919,108894,111596
20Mar2011,108720,108519,111602,109272,109239,111602
21Mar2011,109067,108847,111602,109613,109572,111602
22Mar2011,109404,109165,111602,109944,109895,111602
23Mar2011,109734,109477,111602,110270,110212,111602
24Mar2011,110083,109807,111602,110613,110547,111602
25Mar2011,110489,110194,111602,111013,110939,111602
26Mar2011,110850,110536,111602,111368,111286,111602
27Mar2011,111170,110838,111602,111602,111593,111602
28Mar2011,111489,111138,111602,111602,111602,111602
29Mar2011,111602,111442,111602,111602,111602,111602
30Mar2011,111602,111602,111602,111602,111602,111602
31Mar2011,111602,111602,111602,111602,111602,111602
01Apr2011,112244,112259,112249,112258,112266,112262
02Apr2011,112920,112949,112929,112948,112962,112954
03Apr2011,113132,113176,113147,113175,113196,113184
04Apr2011,113345,113403,113364,113401,113429,113414
05Apr2011,113557,113630,113582,113628,113663,113644
06Apr2011,113770,113857,113799,113854,113897,113874
07Apr2011,113982,114084,114016,114081,114130,114104
08Apr2011,114321,114438,114360,114434,114491,114460
09Apr2011,114633,114764,114677,114760,114823,114789
10Apr2011,114928,115074,114977,115069,115140,115102
11Apr2011,115228,115389,115282,115383,115461,115419
12Apr2011,115539,115715,115598,115709,115794,115748
13Apr2011,115847,116037,115910,116030,116122,116073
14Apr2011,116135,116339,116203,116332,116431,116378
15Apr2011,116418,116637,116491,116630,116736,116679
16Apr2011,116733,116967,116811,116959,117072,117011
17Apr2011,117130,117378,117213,117370,117490,117425
18Apr2011,117677,117940,117765,117931,118058,117990
19Apr2011,118342,118619,118434,118609,118744,118672
20Apr2011,118940,119232,119038,119222,119364,119288
21Apr2011,119638,119945,119741,119934,120083,120003
22Apr2011,120227,120548,120334,120537,120693,120609
23Apr2011,120709,121044,120821,121033,121196,121108
24Apr2011,121222,121572,121339,121561,121730,121639
25Apr2011,121746,122110,121868,122098,122275,122180
26Apr2011,122220,122599,122346,122586,122770,122671
27Apr2011,122680,123073,122811,123060,123251,123148
28Apr2011,123148,123556,123284,123542,123740,123634
29Apr2011,123604,124026,123745,124012,124217,124107
30Apr2011,123713,124140,123881,124130,124339,124246
01May2011,123501,123923,123718,123920,124131,124075
02May2011,123323,123740,123588,123744,123956,123939
03May2011,123215,123626,123528,123638,123851,123872
04May2011,123164,123570,123525,123590,123804,123863
05May2011,123220,123621,124423,123648,123863,123960
06May2011,123386,123781,125430,123815,124032,124961
07May2011,124344,124734,126437,124776,124994,125961
08May2011,125275,125660,127416,125709,125928,126933
09May2011,126041,126420,128231,126478,126698,127740
10May2011,126746,127120,128983,127184,127406,128486
11May2011,127486,127854,129772,127927,128150,129268
12May2011,128296,128659,130630,128739,128963,130119
13May2011,129184,129542,131567,129630,129855,131049
14May2011,130085,130437,132516,130533,130759,131991
15May2011,130405,130752,132884,130855,131083,132353
16May2011,129623,129965,132150,130075,130304,131612
17May2011,128477,128813,131052,128931,129161,130507
18May2011,127297,127628,129920,127753,127985,129369
19May2011,126117,126443,128788,126576,126808,128230
20May2011,124937,125258,127657,125398,125632,127092
21May2011,123758,124073,126525,124221,124456,125953
22May2011,122846,123156,125662,123312,123548,125083
23May2011,122230,122534,125094,122698,122935,124509
24May2011,121921,122219,124833,122390,122629,124241
25May2011,121803,122096,124763,122275,122515,124164
26May2011,121388,121676,124396,121862,122103,123791
27May2011,120878,121161,123934,121354,121597,123322
28May2011,120239,120516,123344,120717,120961,122724
29May2011,119723,119995,122876,120204,120449,122250
30May2011,119235,119502,122436,119718,119964,121803
31May2011,118736,119000,121975,119224,119470,121335
01Jun2011,118301,118565,121567,118795,119041,120921
02Jun2011,117879,118143,121172,118379,118626,120520
03Jun2011,117441,117705,120761,117948,118194,120103
04Jun2011,117028,117293,120376,117542,117788,119712
05Jun2011,116797,117062,120172,117317,117563,119501
06Jun2011,117271,117537,120674,117798,118044,119997
07Jun2011,118069,118334,121498,118602,118848,120815
08Jun2011,118929,119195,122386,119469,119715,121697
09Jun2011,119817,120083,123302,120364,120609,122606
10Jun2011,120705,120972,124217,121259,121504,123515
11Jun2011,121593,121860,125132,122154,122398,124424
12Jun2011,122481,122748,126048,123048,123293,125333
13Jun2011,123369,123636,126963,123943,124187,126242
14Jun2011,124257,124524,127878,124837,125081,127151
15Jun2011,125144,125412,128793,125731,125975,128060
16Jun2011,126032,126299,129707,126625,126869,128968
17Jun2011,126919,127187,130622,127519,127763,129877
18Jun2011,127807,128075,131537,128413,128657,130785
19Jun2011,128694,128962,132451,129307,129551,131693
20Jun2011,129581,129849,133366,130201,130444,132602
21Jun2011,130468,130737,134280,131094,131338,133510
22Jun2011,131355,131624,134993,131988,132231,134418
23Jun2011,132242,132511,134993,132881,133124,134993
24Jun2011,133128,133398,134993,133775,134018,134993
25Jun2011,133947,134217,134993,134601,134843,134993
26Jun2011,134709,134979,134993,134993,134993,134993
27Jun2011,134993,134993,134993,134993,134993,134993
28Jun2011,134993,134993,134993,134993,134993,134993
29Jun2011,134993,134993,134993,134993,134993,134993
30Jun2011,134993,134993,134993,134993,134993,134993
01Jul2011,134440,134440,134440,134440,134440,134440
02Jul2011,134439,134439,134441,134440,134440,134440
03Jul2011,134439,134439,134442,134440,134440,134441
04Jul2011,134439,134439,134443,134440,134440,134442
05Jul2011,134439,134439,134444,134440,134439,134442
06Jul2011,134439,134439,134445,134440,134439,134443
07Jul2011,134438,134438,134446,134439,134439,134444
08Jul2011,134438,134438,134447,134439,134439,134444
09Jul2011,134296,134296,134306,134297,134297,134303
10Jul2011,133842,133842,133853,133843,133843,133849
11Jul2011,133218,133218,133231,133220,133220,133227
12Jul2011,132472,132472,132486,132475,132474,132482
13Jul2011,131713,131713,131727,131715,131715,131723
14Jul2011,130943,130943,130959,130946,130945,130954
15Jul2011,130164,130164,130181,130167,130166,130176
16Jul2011,129379,129379,129397,129382,129381,129392
17Jul2011,128588,128588,128607,128591,128590,128602
18Jul2011,127795,127795,127816,127798,127798,127810
19Jul2011,127002,127002,127024,127005,127005,127018
20Jul2011,126209,126209,126233,126213,126213,126226
21Jul2011,125417,125417,125441,125421,125420,125434
22Jul2011,124624,124624,124650,124628,124628,124642
23Jul2011,123832,123832,123859,123836,123836,123851
24Jul2011,123039,123039,123068,123044,123044,123059
25Jul2011,122247,122247,122277,122252,122251,122268
26Jul2011,121455,121455,121486,121460,121460,121477
27Jul2011,120663,120663,120695,120668,120668,120686
28Jul2011,119871,119871,119904,119877,119876,119895
29Jul2011,119079,119079,119114,119085,119084,119104
30Jul2011,118288,118288,118323,118294,118293,118313
31Jul2011,117474,117474,117510,117480,117479,117500
01Aug2011,116639,116639,116676,116645,116645,116666
02Aug2011,115805,115805,115842,115811,115811,115832
03Aug2011,114971,114971,115009,114977,114977,114998
04Aug2011,114137,114137,114175,114144,114143,114164
05Aug2011,113304,113304,113342,113310,113309,113331
06Aug2011,112470,112470,112508,112476,112476,112497
07Aug2011,111636,111636,111675,111643,111642,111664
08Aug2011,110803,110803,110842,110809,110809,110831
09Aug2011,109969,109969,110009,109976,109975,109998
10Aug2011,109136,109136,109176,109143,109142,109165
11Aug2011,108303,108303,108343,108310,108309,108332
12Aug2011,107470,107470,107511,107477,107476,107499
13Aug2011,106637,106637,106678,106644,106643,106666
14Aug2011,105804,105804,105845,105811,105810,105833
15Aug2011,104971,104971,105013,104978,104978,105001
16Aug2011,104139,104139,104181,104146,104145,104168
17Aug2011,103306,103306,103348,103313,103313,103336
18Aug2011,102474,102474,102516,102481,102480,102504
19Aug2011,101641,101641,101684,101648,101648,101672
20Aug2011,100809,100809,100852,100816,100816,100840
21Aug2011,99977,99977,100020,99984,99984,100008
22Aug2011,99144,99144,99189,99152,99151,99176
23Aug2011,98312,98312,98357,98320,98320,98344
24Aug2011,97480,97480,97525,97488,97488,97512
25Aug2011,96649,96649,96694,96656,96656,96681
26Aug2011,95817,95817,95862,95825,95824,95849
27Aug2011,94985,94985,95031,94993,94993,95018
28Aug2011,94154,94154,94200,94162,94161,94187
29Aug2011,93322,93322,93369,93330,93330,93355
30Aug2011,92491,92491,92538,92499,92498,92524
31Aug2011,91661,91661,91710,91669,91669,91697
01Sep2011,90838,90838,90891,90847,90846,90880
02Sep2011,90016,90016,90072,90024,90024,90062
03Sep2011,89193,89193,89253,89202,89202,89245
04Sep2011,88371,88371,88434,88380,88379,88428
05Sep2011,87548,87548,87616,87557,87557,87610
06Sep2011,86726,86726,86797,86735,86735,86793
07Sep2011,85904,85904,85978,85913,85913,85976
08Sep2011,85082,85082,85160,85091,85091,85159
09Sep2011,84259,84260,84341,84269,84269,84342
10Sep2011,83437,83438,83523,83447,83447,83526
11Sep2011,82615,82616,82705,82625,82625,82709
12Sep2011,81794,81794,81886,81804,81804,81892
13Sep2011,80972,80972,81068,80982,80982,81075
14Sep2011,80150,80150,80250,80160,80160,80259
15Sep2011,79328,79329,79432,79339,79339,79442
16Sep2011,78507,78507,78614,78517,78517,78626
17Sep2011,77685,77686,77796,77696,77696,77810
18Sep2011,76864,76864,76978,76875,76875,76994
19Sep2011,76043,76043,76161,76054,76054,76177
20Sep2011,75221,75222,75343,75232,75233,75361
21Sep2011,74400,74401,74526,74411,74412,74545
22Sep2011,73579,73580,73708,73591,73591,73729
23Sep2011,72758,72759,72891,72770,72770,72914
24Sep2011,71937,71938,72074,71949,71949,72098
25Sep2011,71116,71117,71256,71128,71129,71282
26Sep2011,70296,70296,70439,70308,70308,70467
27Sep2011,69475,69475,69622,69487,69488,69651
28Sep2011,68654,68655,68805,68667,68667,68836
29Sep2011,67834,67834,67988,67846,67847,68020
30Sep2011,67838,67839,68040,67851,67852,68062
01Oct2011,67748,67749,68008,67761,67762,68039
02Oct2011,67691,67693,68043,67704,67705,68050
03Oct2011,67634,67636,68044,67647,67649,68027
04Oct2011,67478,67480,67946,67491,67493,67906
05Oct2011,67359,67361,67852,67372,67374,67788
06Oct2011,67170,67172,67754,67183,67185,67667
07Oct2011,67014,67016,67622,67027,67029,67545
08Oct2011,66857,66861,67557,66871,66873,67457
09Oct2011,66701,66705,67492,66715,66718,67368
10Oct2011,66530,66534,67379,66543,66547,67232
11Oct2011,66397,66402,67338,66411,66415,67167
12Oct2011,66175,66180,67207,66189,66193,67012
13Oct2011,65953,65958,67043,65967,65971,66858
14Oct2011,65797,65802,66978,65811,65815,66769
15Oct2011,65674,65679,66913,65688,65692,66681
16Oct2011,65485,65491,66782,65499,65504,66526
17Oct2011,65263,65269,66618,65277,65282,66339
18Oct2011,65040,65047,66421,65055,65060,66151
19Oct2011,64851,64858,66323,64866,64871,66030
20Oct2011,64695,64702,66225,64710,64716,65908
21Oct2011,64506,64514,66094,64521,64527,65787
22Oct2011,64383,64391,66062,64398,64404,65732
23Oct2011,64161,64169,65898,64176,64182,65544
24Oct2011,63840,63848,65601,63855,63862,65258
25Oct2011,63552,63560,65371,63567,63574,65004
26Oct2011,63296,63305,65108,63312,63319,64750
27Oct2011,63074,63084,64944,63090,63097,64563
28Oct2011,62952,62961,64879,62967,62975,64475
29Oct2011,62862,62872,64848,62878,62885,64419
30Oct2011,62772,62782,64816,62788,62796,64364
31Oct2011,62636,62647,64724,62653,62661,64251
01Nov2011,62460,62471,64512,62476,62484,64052
02Nov2011,62316,62327,64333,62333,62341,63885
03Nov2011,62173,62184,64153,62189,62198,63686
04Nov2011,61996,62008,64040,62013,62022,63553
05Nov2011,61852,61865,63927,61870,61879,63419
06Nov2011,61643,61655,63648,61660,61670,63220
07Nov2011,61367,61380,63402,61385,61394,62955
08Nov2011,61025,61038,63091,61043,61053,62656
09Nov2011,60815,60829,62878,60834,60843,62457
10Nov2011,60606,60619,62699,60624,60634,62290
11Nov2011,60429,60443,62553,60448,60458,62124
12Nov2011,60285,60300,62440,60305,60315,61991
13Nov2011,60175,60190,62359,60194,60205,61891
14Nov2011,59998,60013,62213,60018,60029,61758
15Nov2011,59888,59903,62100,59908,59919,61624
16Nov2011,59711,59727,61954,59731,59743,61458
17Nov2011,59502,59518,61708,59522,59533,61226
18Nov2011,59325,59342,61595,59346,59357,61092
19Nov2011,59182,59198,61482,59202,59214,60959
20Nov2011,59071,59088,61368,59092,59104,60826
21Nov2011,58994,59011,61255,59015,59027,60693
22Nov2011,58883,58901,61142,58905,58917,60560
23Nov2011,58839,58857,61029,58861,58873,60427
24Nov2011,58762,58780,60949,58784,58797,60326
25Nov2011,58618,58637,60869,58640,58653,60226
26Nov2011,58574,58593,60788,58596,58610,60159
27Nov2011,58497,58516,60708,58519,58533,60059
28Nov2011,58287,58307,60529,58310,58324,59893
29Nov2011,58077,58097,60350,58101,58114,59694
30Nov2011,57853,57873,60060,57876,57890,59426
01Dec2011,57582,57602,59695,57605,57619,59091
02Dec2011,57377,57397,59395,57400,57414,58823
03Dec2011,57238,57258,59129,57262,57276,58588
04Dec2011,56967,56987,58830,56991,57005,58319
05Dec2011,56696,56716,58531,56720,56734,58018
06Dec2011,56425,56445,58198,56449,56463,57716
07Dec2011,56087,56108,57833,56112,56126,57349
08Dec2011,55816,55837,57467,55841,55855,57047
09Dec2011,55578,55599,57201,55603,55617,56779
10Dec2011,55406,55427,56935,55431,55445,56543
11Dec2011,55168,55189,56669,55193,55208,56275
12Dec2011,54897,54918,56336,54922,54937,55973
13Dec2011,54593,54614,55938,54618,54633,55672
14Dec2011,54322,54343,55606,54347,54362,55337
15Dec2011,54051,54072,55240,54076,54091,55003
16Dec2011,53780,53801,54908,53805,53820,54701
17Dec2011,53476,53497,54609,53501,53516,54400
18Dec2011,53205,53226,54277,53230,53245,54098
19Dec2011,52934,52955,53977,52959,52974,53797
20Dec2011,52663,52684,53678,52688,52704,53529
21Dec2011,52392,52413,53313,52417,52433,53194
22Dec2011,52121,52142,52980,52147,52162,52860
23Dec2011,51916,51937,52648,51942,51957,52558
24Dec2011,51744,51765,52415,51770,51785,52323
25Dec2011,51572,51594,52182,51598,51614,52088
26Dec2011,51400,51422,51883,51427,51409,51786
27Dec2011,51129,51151,51551,51156,51138,51452
28Dec2011,50858,50880,51218,50885,50867,51150
29Dec2011,50587,50609,50853,50614,50597,50783
30Dec2011,50349,50338,50521,50343,50326,50449
31Dec2011,50181,50174,50289,50177,50196,50242
01Jan2012,50248,50250,50554,50248,50273,50429
02Jan2012,50315,50327,50819,50319,50350,50616
03Jan2012,50382,50403,51084,50389,50427,50802
04Jan2012,50450,50479,51349,50460,50504,50989
05Jan2012,50517,50555,51614,50531,50581,51176
06Jan2012,50584,50631,51879,50602,50658,51362
07Jan2012,50651,50707,52144,50673,50735,51549
08Jan2012,50718,50783,52409,50744,50812,51736
09Jan2012,50785,50859,52674,50814,50889,51923
10Jan2012,50852,50935,52939,50885,50966,52109
11Jan2012,50919,51011,53204,50956,51044,52296
12Jan2012,50986,51087,53469,51027,51121,52483
13Jan2012,51053,51163,53734,51098,51198,52669
14Jan2012,51120,51239,53999,51169,51275,52856
15Jan2012,51188,51316,54264,51239,51352,53042
16Jan2012,51255,51392,54529,51310,51429,53229
17Jan2012,51322,51468,54793,51381,51506,53416
18Jan2012,51389,51544,55058,51452,51583,53602
19Jan2012,51456,51620,55323,51523,51660,53789
20Jan2012,51657,51829,55722,51727,51871,54109
21Jan2012,52110,52292,56374,52185,52335,54683
22Jan2012,52215,52406,56676,52293,52449,54907
23Jan2012,52320,52520,56979,52402,52564,55131
24Jan2012,52409,52618,57266,52494,52663,55340
25Jan2012,52494,52712,57548,52583,52758,55544
26Jan2012,52593,52819,57845,52686,52866,55763
27Jan2012,52691,52927,58141,52788,52975,55981
28Jan2012,52780,53025,58428,52881,53074,56189
29Jan2012,52865,53119,58711,52969,53169,56394
30Jan2012,52948,53211,58992,53056,53262,56596
31Jan2012,53035,53302,59223,53147,53357,56775
01Feb2012,53125,53394,59404,53244,53455,56929
02Feb2012,53214,53483,59584,53339,53551,57082
03Feb2012,53291,53561,59752,53422,53635,57223
04Feb2012,53368,53639,59920,53505,53719,57364
05Feb2012,53445,53717,60088,53588,53803,57505
06Feb2012,53522,53794,60256,53671,53887,57646
07Feb2012,53599,53872,60424,53754,53971,57787
08Feb2012,53676,53950,60592,53837,54055,57928
09Feb2012,53753,54028,60760,53920,54139,58069
10Feb2012,53830,54105,60927,54003,54223,58210
11Feb2012,53907,54183,61095,54086,54307,58351
12Feb2012,53984,54261,61263,54169,54391,58491
13Feb2012,54071,54349,61441,54262,54485,58642
14Feb2012,54148,54426,61609,54345,54569,58783
15Feb2012,54225,54504,61777,54428,54653,58924
16Feb2012,54302,54582,61945,54511,54737,59065
17Feb2012,54379,54660,62112,54594,54821,59206
18Feb2012,54456,54737,62280,54677,54905,59347
19Feb2012,54533,54815,62448,54760,54989,59488
20Feb2012,54610,54893,62616,54843,55073,59628
21Feb2012,54687,54971,62784,54926,55157,59769
22Feb2012,54764,55048,62952,55009,55241,59910
23Feb2012,54841,55126,63120,55092,55325,60051
24Feb2012,54918,55204,63287,55174,55409,60192
25Feb2012,54995,55282,63455,55257,55493,60333
26Feb2012,55072,55359,63623,55340,55577,60474
27Feb2012,55149,55437,63791,55423,55661,60614
28Feb2012,55226,55515,63959,55506,55745,60755
29Feb2012,55650,55941,64525,55952,56192,61284
01Mar2012,56399,56695,65468,56740,56980,62179
02Mar2012,57030,57330,66291,57409,57650,62955
03Mar2012,57525,57830,66980,57943,58184,63596
04Mar2012,57994,58304,67643,58451,58693,64211
05Mar2012,58464,58778,68306,58959,59202,64826
06Mar2012,58931,59250,68967,59465,59708,65439
07Mar2012,59395,59718,69624,59968,60211,66048
08Mar2012,59860,60188,70282,60472,60716,66659
09Mar2012,60330,60661,70945,60980,61224,67274
10Mar2012,60801,61137,71610,61490,61735,67891
11Mar2012,61272,61613,72275,62000,62246,68508
12Mar2012,61742,62087,72937,62508,62754,69123
13Mar2012,62213,62563,73602,63017,63265,69740
14Mar2012,62724,63078,74306,63567,63815,70396
15Mar2012,63656,64014,75431,64537,64786,71473
16Mar2012,64688,65051,76657,65608,65857,72651
17Mar2012,65542,65910,77705,66501,66751,73651
18Mar2012,66180,66552,78536,67177,67428,74434
19Mar2012,66744,67121,79293,67780,68031,75144
20Mar2012,67283,67664,80025,68357,68609,75828
21Mar2012,67863,68249,80799,68976,69228,76554
22Mar2012,68481,68871,81610,69633,69885,77317
23Mar2012,69071,69466,82393,70261,70515,78053
24Mar2012,69625,70025,83141,70854,71108,78753
25Mar2012,70156,70560,83865,71423,71678,79429
26Mar2012,70664,71073,84567,71971,72226,80083
27Mar2012,71159,71572,85255,72504,72760,80723
