datetime,Q-11427200,Q-11427500,Q-11427700,Q-11427750,Q-11427760,Q-11427960,Q-11428400,Q-11428600,Q-11428800,Q-11433060,Q-11433080,S-11427400,S-11428700
1971-05-30T00:00:00,109.0,12.0,112.0,10.0,100.0,,,,27.0,29.0,8.1,108300.0,161100.0
1971-05-31T00:00:00,109.0,12.0,97.0,10.0,102.0,,,,27.0,28.0,7.9,109100.0,162600.0
1971-06-01T00:00:00,114.0,12.0,82.0,9.9,96.0,,,,27.0,24.0,6.4,109800.0,163800.0
1971-06-02T00:00:00,112.0,11.0,74.0,9.9,90.0,,,,26.0,22.0,5.5,110100.0,165000.0
1971-06-03T00:00:00,112.0,11.0,74.0,9.6,87.0,,,,26.0,20.0,4.5,110500.0,166400.0
1971-06-04T00:00:00,112.0,11.0,81.0,9.6,85.0,,,,26.0,18.0,3.9,111000.0,167900.0
1971-06-05T00:00:00,112.0,11.0,97.0,9.9,83.0,,,,27.0,18.0,3.6,111600.0,169700.0
1971-06-06T00:00:00,112.0,11.0,126.0,9.9,82.0,,,,28.0,19.0,3.8,112600.0,172200.0
1971-06-07T00:00:00,112.0,11.0,151.0,9.9,80.0,,,,28.0,20.0,3.5,113900.0,174800.0
1971-06-08T00:00:00,114.0,11.0,164.0,9.9,79.0,,,,28.0,22.0,3.1,115200.0,177500.0
1971-06-09T00:00:00,113.0,13.0,162.0,9.9,78.0,,,,27.0,23.0,2.4,116300.0,180100.0
1971-06-10T00:00:00,113.0,12.0,157.0,9.9,76.0,,,,27.0,23.0,2.3,117500.0,181700.0
1971-06-11T00:00:00,113.0,12.0,153.0,9.6,73.0,,,,27.0,23.0,2.2,118700.0,182900.0
1971-06-12T00:00:00,113.0,12.0,157.0,9.6,71.0,,,,27.0,24.0,1.8,119900.0,185500.0
1971-06-13T00:00:00,113.0,11.0,146.0,9.6,70.0,,,,27.0,23.0,1.4,121000.0,188100.0
1971-06-14T00:00:00,113.0,11.0,138.0,9.6,68.0,,,,27.0,22.0,0.68,122100.0,189500.0
1971-06-15T00:00:00,113.0,10.0,140.0,9.6,66.0,,,,27.0,20.0,0.26,123200.0,191200.0
1971-06-16T00:00:00,180.0,10.0,140.0,9.9,64.0,,,,27.0,20.0,0.08,124300.0,192800.0
1971-06-17T00:00:00,229.0,10.0,130.0,11.0,64.0,,,,27.0,18.0,0.08,125900.0,194200.0
1971-06-18T00:00:00,229.0,10.0,114.0,10.0,63.0,,,,26.0,16.0,0.08,125700.0,194800.0
1971-06-19T00:00:00,202.0,10.0,103.0,9.9,61.0,,,,26.0,15.0,0.05,126400.0,195500.0
1971-06-20T00:00:00,223.0,10.0,94.0,9.9,60.0,,,,26.0,13.0,0.05,127000.0,196000.0
1971-06-21T00:00:00,223.0,10.0,86.0,9.9,59.0,,,,26.0,12.0,0.05,127500.0,196400.0
1971-06-22T00:00:00,223.0,10.0,76.0,9.9,57.0,,,,26.0,10.0,0.05,127900.0,196800.0
1971-06-23T00:00:00,165.0,10.0,67.0,9.6,56.0,,,,26.0,8.5,0.05,128500.0,197700.0
1971-06-24T00:00:00,112.0,10.0,58.0,9.6,54.0,,,,26.0,7.2,0.05,128900.0,198700.0
1971-06-25T00:00:00,112.0,10.0,50.0,8.4,52.0,,,,26.0,5.8,0.05,129300.0,199300.0
1971-06-26T00:00:00,109.0,12.0,123.0,15.0,79.0,,,,27.0,14.0,2.8,131100.0,202700.0
1971-06-27T00:00:00,112.0,11.0,88.0,8.4,67.0,,,,27.0,12.0,0.45,131800.0,204600.0
1971-06-28T00:00:00,112.0,11.0,61.0,8.4,57.0,,,,26.0,7.9,0.08,132200.0,204500.0
1971-06-29T00:00:00,114.0,11.0,48.0,8.1,53.0,,,,26.0,5.2,0.08,132500.0,204400.0
1971-06-30T00:00:00,114.0,11.0,41.0,7.8,51.0,,,,26.0,3.8,0.05,132800.0,204700.0
1971-07-01T00:00:00,114.0,11.0,36.0,6.6,49.0,,,,26.0,3.0,0.05,133000.0,205100.0
1971-07-02T00:00:00,114.0,11.0,31.0,5.0,46.0,,,,26.0,2.3,0.05,133300.0,205200.0
1971-07-03T00:00:00,114.0,11.0,27.0,3.9,44.0,,,,26.0,1.3,0.05,133400.0,205300.0
1971-07-04T00:00:00,110.0,10.0,24.0,3.4,42.0,,,,26.0,0.8,0.05,133600.0,205100.0
1971-07-05T00:00:00,112.0,10.0,22.0,3.4,42.0,,,,26.0,0.5,0.05,133700.0,205500.0
1971-07-06T00:00:00,187.0,10.0,19.0,3.1,41.0,,,,26.0,0.1,0.05,133700.0,205500.0
1971-07-07T00:00:00,339.0,10.0,17.0,2.9,39.0,,,,26.0,0.0,0.01,133400.0,205500.0
1971-07-08T00:00:00,344.0,10.0,16.0,2.5,38.0,,,,26.0,0.0,0.0,133200.0,205100.0
1971-07-09T00:00:00,343.0,10.0,14.0,2.2,38.0,,,,26.0,0.0,0.0,132800.0,204700.0
1971-07-10T00:00:00,344.0,10.0,14.0,2.2,38.0,,,,26.0,0.0,0.0,132200.0,205100.0
1971-07-11T00:00:00,344.0,10.0,12.0,2.1,37.0,,,,26.0,0.0,0.0,131800.0,205700.0
1971-07-12T00:00:00,344.0,10.0,12.0,2.0,37.0,,,,26.0,0.0,0.0,131400.0,205800.0
1971-07-13T00:00:00,344.0,10.0,10.0,2.0,36.0,,,,26.0,0.0,0.0,130900.0,204800.0
1971-07-14T00:00:00,344.0,10.0,9.5,2.1,35.0,,,,26.0,0.0,0.0,130400.0,204100.0
1971-07-15T00:00:00,344.0,10.0,8.8,2.0,35.0,,,,26.0,0.0,0.0,130000.0,203400.0
1971-07-16T00:00:00,344.0,10.0,8.4,2.0,34.0,,,,26.0,0.0,0.0,129400.0,202500.0
1971-07-17T00:00:00,344.0,10.0,7.7,1.9,34.0,,,,26.0,0.0,0.0,129000.0,201500.0
1971-07-18T00:00:00,344.0,10.0,7.7,1.9,34.0,,,,26.0,0.0,0.0,128500.0,200600.0
1971-07-19T00:00:00,344.0,10.0,6.7,1.9,33.0,,,,26.0,0.0,0.0,127900.0,199800.0
1971-07-20T00:00:00,344.0,10.0,6.1,1.9,32.0,,,,26.0,0.0,0.0,127500.0,198800.0
1971-07-21T00:00:00,344.0,10.0,5.8,1.9,32.0,,,,26.0,0.0,0.0,127000.0,197800.0
1971-07-22T00:00:00,344.0,10.0,5.8,1.9,31.0,,,,26.0,0.0,0.0,126400.0,196700.0
1971-07-23T00:00:00,344.0,10.0,5.2,1.9,31.0,,,,26.0,0.0,0.0,125600.0,195600.0
1971-07-24T00:00:00,344.0,10.0,4.7,1.9,30.0,,,,26.0,0.0,0.0,125100.0,194500.0
1971-07-25T00:00:00,344.0,10.0,4.4,1.9,30.0,,,,25.0,0.0,0.0,124400.0,193500.0
1971-07-26T00:00:00,344.0,10.0,3.9,1.8,30.0,,,,20.0,0.0,0.0,123800.0,192400.0
1971-07-27T00:00:00,344.0,10.0,3.7,1.8,29.0,,,,15.0,0.0,0.0,123200.0,191200.0
1971-07-28T00:00:00,344.0,10.0,3.5,1.8,29.0,,,,15.0,0.0,0.0,122500.0,190100.0
1971-07-29T00:00:00,344.0,10.0,3.5,1.8,28.0,,,,15.0,0.0,0.0,122000.0,188900.0
1971-07-30T00:00:00,343.0,10.0,3.3,1.8,28.0,,,,15.0,0.0,0.0,121300.0,187800.0
1971-07-31T00:00:00,343.0,10.0,3.1,1.8,28.0,,,,15.0,0.0,0.0,120700.0,186800.0
1971-08-01T00:00:00,343.0,10.0,2.9,1.8,27.0,,,,15.0,0.0,0.0,120000.0,185600.0
1971-08-02T00:00:00,343.0,10.0,2.7,1.7,27.0,,,,15.0,0.0,0.0,119300.0,184500.0
1971-08-03T00:00:00,343.0,10.0,2.5,1.7,26.0,,,,15.0,0.0,0.0,118700.0,183400.0
1971-08-04T00:00:00,343.0,10.0,2.5,1.7,26.0,,,,15.0,0.0,0.0,118000.0,182200.0
1971-08-05T00:00:00,343.0,10.0,2.5,1.6,26.0,,,,12.0,0.0,0.0,117400.0,181100.0
1971-08-06T00:00:00,343.0,10.0,2.4,1.6,26.0,,,,8.9,0.0,0.0,116700.0,180300.0
1971-08-07T00:00:00,342.0,10.0,2.4,1.6,26.0,,,,8.5,0.0,0.0,116100.0,179700.0
1971-08-08T00:00:00,344.0,10.0,2.2,1.6,25.0,,,,8.5,0.0,0.0,115400.0,178600.0
1971-08-09T00:00:00,343.0,10.0,2.0,1.6,25.0,,,,8.5,0.0,0.0,114700.0,177400.0
1971-08-10T00:00:00,344.0,10.0,2.0,1.6,25.0,,,,8.5,0.0,0.0,114000.0,176400.0
1971-08-11T00:00:00,344.0,10.0,1.7,1.6,25.0,,,,8.5,0.0,0.0,113300.0,175400.0
1971-08-12T00:00:00,344.0,10.0,1.7,1.5,25.0,,,,8.5,0.0,0.0,112600.0,174400.0
1971-08-13T00:00:00,344.0,10.0,1.6,2.5,24.0,,,,8.5,0.0,0.0,112000.0,173200.0
1971-08-14T00:00:00,344.0,10.0,1.6,1.8,25.0,,,,8.2,0.0,0.0,111400.0,172800.0
1971-08-15T00:00:00,344.0,10.0,1.5,1.8,24.0,,,,8.2,0.0,0.0,110600.0,171300.0
1971-08-16T00:00:00,326.0,10.0,1.5,1.7,24.0,,,,8.2,0.0,0.0,110000.0,170300.0
1971-08-17T00:00:00,344.0,10.0,1.4,1.6,23.0,,,,8.2,0.0,0.0,109300.0,169200.0
1971-08-18T00:00:00,336.0,10.0,1.4,1.6,23.0,,,,8.2,0.0,0.0,108600.0,167900.0
1971-08-19T00:00:00,335.0,10.0,1.4,1.5,23.0,,,,8.2,0.0,0.0,108000.0,166600.0
1971-08-20T00:00:00,341.0,10.0,1.4,1.4,22.0,,,,8.2,0.0,0.0,107400.0,165400.0
1971-08-21T00:00:00,330.0,10.0,1.3,1.4,22.0,,,,8.2,0.0,0.0,106600.0,164200.0
1971-08-22T00:00:00,336.0,10.0,1.3,1.3,22.0,,,,7.8,0.0,0.0,106000.0,162900.0
1971-08-23T00:00:00,343.0,10.0,1.3,1.3,22.0,,,,7.8,0.0,0.0,105400.0,161700.0
1971-08-24T00:00:00,214.0,10.0,1.3,1.3,22.0,,,,7.5,0.0,0.0,104900.0,160600.0
1971-08-25T00:00:00,338.0,10.0,1.1,1.3,22.0,,,,7.5,0.0,0.0,104200.0,160000.0
1971-08-26T00:00:00,336.0,10.0,1.1,1.2,21.0,,,,7.5,0.0,0.0,103600.0,158300.0
1971-08-27T00:00:00,338.0,10.0,1.3,1.0,21.0,,,,7.1,0.0,0.0,102800.0,157100.0
1971-08-28T00:00:00,344.0,10.0,1.3,0.96,21.0,,,,7.1,0.0,0.0,102200.0,155900.0
1971-08-29T00:00:00,342.0,10.0,1.3,0.96,21.0,,,,7.1,0.0,0.0,101500.0,154700.0
1971-08-30T00:00:00,342.0,10.0,1.3,0.89,21.0,,,,7.1,0.0,0.0,100800.0,153400.0
1971-08-31T00:00:00,342.0,9.7,1.3,0.96,21.0,,,,7.1,0.0,0.0,100200.0,152300.0
1971-09-01T00:00:00,342.0,10.0,1.3,0.89,21.0,,,,7.1,0.0,0.0,99500.0,151100.0
1971-09-02T00:00:00,339.0,10.0,1.3,0.83,21.0,,,,7.1,0.0,0.0,98800.0,149800.0
1971-09-03T00:00:00,340.0,10.0,1.3,0.83,20.0,,,,6.8,0.0,0.0,98200.0,148600.0
1971-09-04T00:00:00,344.0,10.0,1.3,0.77,20.0,,,,6.8,0.0,0.0,97500.0,147300.0
1971-09-05T00:00:00,344.0,10.0,1.1,0.77,20.0,,,,6.8,0.0,0.0,96800.0,146100.0
1971-09-06T00:00:00,344.0,10.0,1.1,0.72,19.0,,,,6.8,0.0,0.0,96100.0,144100.0
1971-09-07T00:00:00,344.0,10.0,1.1,0.77,19.0,,,,6.5,0.0,0.0,95400.0,143600.0
1971-09-08T00:00:00,344.0,8.7,1.0,0.72,19.0,,,,6.5,0.0,0.0,94700.0,142400.0
1971-09-09T00:00:00,344.0,7.9,1.0,0.66,17.0,,,,6.5,0.0,0.0,94000.0,141100.0
1971-09-10T00:00:00,344.0,7.9,0.95,0.66,16.0,,,,6.5,0.0,0.0,93300.0,139900.0
1971-09-11T00:00:00,344.0,7.9,0.95,0.66,15.0,,,,6.2,0.0,0.0,92600.0,138800.0
1971-09-12T00:00:00,344.0,7.9,0.95,0.61,15.0,,,,6.2,0.0,0.0,91900.0,137800.0
1971-09-13T00:00:00,344.0,7.6,0.86,0.61,15.0,,,,7.5,0.0,0.0,91200.0,137000.0
1971-09-14T00:00:00,335.0,7.6,0.78,0.57,15.0,,,,9.3,0.0,0.0,90500.0,135800.0
1971-09-15T00:00:00,337.0,7.6,0.63,0.57,15.0,,,,9.3,0.0,0.0,89800.0,134500.0
1971-09-16T00:00:00,334.0,7.3,0.63,0.57,14.0,,,,9.3,0.0,0.0,89200.0,133200.0
1971-09-17T00:00:00,339.0,7.1,0.63,0.57,14.0,,,,9.3,0.0,0.0,88500.0,132000.0
1971-09-18T00:00:00,338.0,7.1,0.7,0.57,14.0,,,,8.9,0.0,0.0,87800.0,130700.0
1971-09-19T00:00:00,338.0,7.1,0.7,0.66,14.0,,,,8.5,0.0,0.0,87100.0,129500.0
1971-09-20T00:00:00,341.0,7.1,0.7,0.66,14.0,,,,8.5,0.0,0.0,86500.0,128200.0
1971-09-21T00:00:00,218.0,7.1,0.7,0.66,14.0,,,,9.3,0.0,0.0,86000.0,127300.0
1971-09-22T00:00:00,336.0,7.1,0.7,0.66,14.0,,,,11.0,0.0,0.0,85400.0,126300.0
1971-09-23T00:00:00,337.0,7.1,0.7,0.66,14.0,,,,11.0,0.0,0.0,84700.0,125000.0
1971-09-24T00:00:00,339.0,7.1,0.7,0.66,14.0,,,,10.0,0.0,0.0,83900.0,123800.0
1971-09-25T00:00:00,342.0,7.1,0.7,0.72,15.0,,,,10.0,0.0,0.0,83200.0,122600.0
1971-09-26T00:00:00,342.0,7.1,0.95,0.89,15.0,,,,10.0,0.0,0.0,82500.0,121500.0
1971-09-27T00:00:00,342.0,7.1,1.5,1.2,17.0,,,,9.7,0.0,0.0,81900.0,120500.0
1971-09-28T00:00:00,341.0,7.1,1.1,1.0,16.0,,,,9.7,0.0,0.0,81100.0,119800.0
1971-09-29T00:00:00,339.0,7.1,1.1,1.1,17.0,,,,9.7,0.0,0.0,80600.0,118700.0
1971-09-30T00:00:00,340.0,7.1,2.7,2.2,28.0,,,,9.7,0.0,0.0,79900.0,117500.0
1972-10-01T00:00:00,337.0,8.1,1.4,1.1,18.0,,,,8.7,0.0,0.0,107600.0,87000.0
1972-10-02T00:00:00,297.0,7.9,1.7,1.2,19.0,,,,8.9,0.0,0.0,107000.0,86200.0
1972-10-03T00:00:00,297.0,7.9,1.6,1.1,17.0,,,,8.9,0.0,0.0,106300.0,85400.0
1972-10-04T00:00:00,344.0,7.9,1.4,0.89,17.0,,,,10.0,0.0,0.0,105700.0,84700.0
1972-10-05T00:00:00,337.0,7.9,1.3,0.89,16.0,,,,12.0,0.0,0.0,105000.0,84000.0
1972-10-06T00:00:00,337.0,7.9,1.3,0.84,16.0,,,,12.0,0.0,0.0,104400.0,83300.0
1972-10-07T00:00:00,337.0,8.1,1.8,1.2,17.0,,,,12.0,0.0,0.0,103800.0,82700.0
1972-10-08T00:00:00,344.0,8.1,2.5,2.1,18.0,,,,12.0,0.0,0.0,103100.0,81800.0
1972-10-09T00:00:00,344.0,8.1,2.2,1.4,20.0,,,,12.0,0.0,0.0,102600.0,80900.0
1972-10-10T00:00:00,344.0,8.2,5.6,5.0,24.0,,,,12.0,0.0,0.0,102000.0,79500.0
1972-10-11T00:00:00,344.0,8.2,8.4,6.1,27.0,,,,12.0,0.0,0.0,101400.0,78500.0
1972-10-12T00:00:00,337.0,8.1,4.2,3.8,26.0,,,,12.0,0.0,0.0,100700.0,77500.0
1972-10-13T00:00:00,339.0,7.9,2.9,2.1,21.0,,,,12.0,0.0,0.0,100100.0,76600.0
1972-10-14T00:00:00,339.0,7.9,2.7,1.8,21.0,,,,12.0,0.0,0.0,99500.0,75600.0
1972-10-15T00:00:00,337.0,7.9,4.1,3.2,24.0,,,,12.0,0.0,0.0,98800.0,74700.0
1972-10-16T00:00:00,344.0,7.9,8.8,5.2,25.0,,,,12.0,0.0,0.0,98200.0,73700.0
1972-10-17T00:00:00,337.0,7.9,8.8,6.7,28.0,,,,12.0,0.0,0.0,97600.0,72700.0
1972-10-18T00:00:00,311.0,7.9,8.5,7.5,30.0,,,,11.0,0.0,0.0,97100.0,72300.0
1972-10-19T00:00:00,344.0,7.6,5.9,5.5,27.0,,,,9.5,0.0,0.0,96500.0,72000.0
1972-10-20T00:00:00,258.0,7.6,4.7,4.3,24.0,,,,9.3,0.0,0.0,96000.0,71300.0
1972-10-21T00:00:00,344.0,7.6,3.7,3.2,21.0,,,,9.3,0.0,0.0,95400.0,70400.0
1972-10-22T00:00:00,337.0,7.6,3.2,2.5,20.0,,,,9.1,0.0,0.0,94700.0,70500.0
1972-10-23T00:00:00,344.0,7.5,2.8,2.2,18.0,,,,8.9,0.0,0.0,94100.0,69000.0
1972-10-24T00:00:00,344.0,7.3,2.5,1.9,17.0,,,,9.0,0.0,0.0,93400.0,68000.0
1972-10-25T00:00:00,344.0,7.3,2.3,1.7,16.0,,,,9.2,0.0,0.0,92700.0,67300.0
1972-10-26T00:00:00,344.0,7.3,2.2,1.7,17.0,,,,9.3,0.0,0.0,92100.0,66400.0
1972-10-27T00:00:00,344.0,7.3,2.0,1.5,17.0,,,,9.3,0.0,0.0,91400.0,65800.0
1972-10-28T00:00:00,344.0,7.3,1.9,1.5,16.0,,,,9.3,0.0,0.0,90800.0,65300.0
1972-10-29T00:00:00,358.0,7.3,1.8,1.5,16.0,,,,9.1,0.0,0.0,90100.0,64100.0
1972-10-30T00:00:00,342.0,7.3,1.8,1.4,16.0,,,,8.9,0.0,0.0,89400.0,63500.0
1972-10-31T00:00:00,344.0,7.2,1.6,1.4,16.0,,,,10.0,0.0,0.0,88700.0,62800.0
1972-11-01T00:00:00,313.0,7.1,1.6,1.7,16.0,,,,12.0,0.0,0.0,88000.0,62100.0
1972-11-02T00:00:00,344.0,7.1,1.8,1.7,16.0,,,,12.0,0.0,0.0,87300.0,61300.0
1972-11-03T00:00:00,344.0,7.6,6.2,3.1,18.0,,,,12.0,0.0,0.0,86800.0,60600.0
1972-11-04T00:00:00,344.0,11.0,100.0,22.0,113.0,,,,16.0,10.0,0.0,87100.0,62300.0
1972-11-05T00:00:00,344.0,8.4,29.0,13.0,63.0,,,,13.0,1.9,0.0,86600.0,63100.0
1972-11-06T00:00:00,344.0,7.8,15.0,12.0,39.0,,,,12.0,0.0,0.0,86000.0,62800.0
1972-11-07T00:00:00,344.0,7.8,12.0,11.0,42.0,,,,13.0,0.75,0.6,85500.0,62200.0
1972-11-08T00:00:00,344.0,8.0,12.0,11.0,49.0,,,,13.0,0.0,1.3,84900.0,61800.0
1972-11-09T00:00:00,344.0,7.9,10.0,9.6,37.0,,,,12.0,0.0,1.3,84300.0,61100.0
1972-11-10T00:00:00,344.0,7.6,9.5,9.1,36.0,,,,12.0,0.0,1.1,83700.0,60700.0
1972-11-11T00:00:00,344.0,7.6,9.5,8.9,44.0,,,,13.0,0.0,1.1,83200.0,61200.0
1972-11-12T00:00:00,344.0,7.6,8.8,8.1,36.0,,,,12.0,0.0,0.96,82500.0,61800.0
1972-11-13T00:00:00,344.0,7.6,8.9,8.8,36.0,,,,12.0,0.2,0.96,82000.0,61300.0
1972-11-14T00:00:00,344.0,8.1,8.9,9.2,62.0,,,,14.0,3.0,1.4,81500.0,60800.0
1972-11-15T00:00:00,344.0,8.1,8.9,8.8,51.0,,,,13.0,0.43,1.3,80900.0,60500.0
1972-11-16T00:00:00,344.0,8.2,8.9,8.8,67.0,,,,13.0,0.54,1.3,80300.0,59600.0
1972-11-17T00:00:00,344.0,8.1,8.4,8.6,50.0,,,,12.0,0.0,1.3,79700.0,58900.0
1972-11-18T00:00:00,344.0,7.9,8.9,8.9,42.0,,,,12.0,0.0,1.3,79100.0,59000.0
1972-11-19T00:00:00,344.0,7.9,8.4,8.6,44.0,,,,12.0,0.0,1.2,78500.0,58700.0
1972-11-20T00:00:00,344.0,7.9,7.7,7.7,39.0,,,,12.0,0.0,1.1,77900.0,58200.0
1972-11-21T00:00:00,344.0,7.8,7.7,7.7,35.0,,,,12.0,0.0,0.96,77300.0,58000.0
1972-11-22T00:00:00,344.0,7.6,7.7,7.7,34.0,,,,11.0,0.0,0.96,76600.0,57800.0
1972-11-23T00:00:00,344.0,7.6,8.1,7.3,32.0,,,,11.0,0.0,0.86,76000.0,57500.0
1972-11-24T00:00:00,344.0,7.6,7.3,7.6,31.0,,,,11.0,0.0,0.86,75400.0,57500.0
1972-11-25T00:00:00,344.0,7.6,9.7,9.2,31.0,,,,11.0,0.0,1.1,74700.0,58000.0
1972-11-26T00:00:00,344.0,7.6,13.0,12.0,34.0,,,,11.0,0.0,1.4,74100.0,58600.0
1972-11-27T00:00:00,344.0,7.6,13.0,12.0,37.0,,,,11.0,0.0,1.5,73500.0,58600.0
1972-11-28T00:00:00,344.0,7.6,12.0,11.0,36.0,,,,11.0,0.0,1.4,72900.0,58600.0
1972-11-29T00:00:00,344.0,7.6,11.0,11.0,35.0,,,,11.0,0.0,1.4,72300.0,58500.0
1972-11-30T00:00:00,344.0,7.6,11.0,11.0,34.0,,,,11.0,0.0,1.3,71700.0,58500.0
1972-12-01T00:00:00,344.0,7.6,11.0,11.0,34.0,,,,11.0,0.0,1.3,71000.0,58400.0
1972-12-02T00:00:00,344.0,7.6,10.0,9.8,34.0,,,,11.0,0.0,1.3,70400.0,59000.0
1972-12-03T00:00:00,344.0,7.7,9.6,9.4,35.0,,,,11.0,0.0,1.2,69900.0,59700.0
1972-12-04T00:00:00,344.0,8.0,9.2,9.0,34.0,,,,12.0,0.09,1.2,69400.0,59800.0
1972-12-05T00:00:00,344.0,7.7,8.8,8.6,36.0,,,,11.0,0.0,0.86,68700.0,59900.0
1972-12-06T00:00:00,344.0,7.6,8.4,8.2,33.0,,,,11.0,0.0,0.68,68200.0,59900.0
1972-12-07T00:00:00,344.0,7.6,8.0,7.8,31.0,,,,11.0,0.0,0.38,67700.0,59900.0
1972-12-08T00:00:00,344.0,7.6,7.7,7.5,31.0,,,,11.0,0.0,0.38,67000.0,59900.0
1972-12-09T00:00:00,344.0,7.6,7.5,7.3,31.0,,,,11.0,0.0,0.38,66400.0,60200.0
1972-12-10T00:00:00,344.0,7.6,7.4,7.2,30.0,,,,11.0,0.0,0.38,65700.0,60400.0
1972-12-11T00:00:00,344.0,7.6,7.4,7.2,30.0,,,,11.0,0.0,0.38,65100.0,60400.0
1972-12-12T00:00:00,344.0,7.5,7.3,7.1,30.0,,,,11.0,0.0,0.38,64400.0,60400.0
1972-12-13T00:00:00,344.0,7.3,7.3,7.1,30.0,,,,11.0,0.0,0.38,63700.0,60300.0
1972-12-14T00:00:00,344.0,7.3,7.1,6.9,30.0,,,,11.0,0.0,0.38,63000.0,60400.0
1972-12-15T00:00:00,344.0,7.3,7.0,6.8,31.0,,,,11.0,0.0,0.38,62400.0,60400.0
1972-12-16T00:00:00,344.0,7.4,8.7,8.5,34.0,,,,12.0,0.0,0.52,61800.0,61000.0
1972-12-17T00:00:00,344.0,15.0,168.0,27.0,198.0,,,,21.0,29.0,11.0,62400.0,65200.0
1972-12-18T00:00:00,344.0,15.0,129.0,55.0,192.0,,,,17.0,26.0,3.4,62900.0,67400.0
1972-12-19T00:00:00,344.0,20.0,199.0,130.0,447.0,,,,20.0,49.0,2.6,64200.0,70800.0
1972-12-20T00:00:00,344.0,14.0,106.0,41.0,225.0,,,,15.0,24.0,7.9,64500.0,71600.0
1972-12-21T00:00:00,344.0,12.0,84.0,20.0,164.0,,,,14.0,19.0,12.0,64600.0,71800.0
1972-12-22T00:00:00,344.0,20.0,156.0,43.0,295.0,,,,17.0,50.0,29.0,65500.0,73400.0
1972-12-23T00:00:00,344.0,13.0,90.0,20.0,202.0,,,,15.0,21.0,7.8,65600.0,73500.0
1972-12-24T00:00:00,344.0,11.0,67.0,18.0,163.0,,,,15.0,16.0,3.3,65500.0,73300.0
1972-12-25T00:00:00,344.0,10.0,54.0,16.0,136.0,,,,14.0,12.0,1.6,65200.0,72900.0
1972-12-26T00:00:00,344.0,9.8,46.0,16.0,121.0,,,,14.0,10.0,0.96,64800.0,72300.0
1972-12-27T00:00:00,344.0,9.5,42.0,15.0,112.0,,,,14.0,9.3,0.6,64500.0,71800.0
1972-12-28T00:00:00,344.0,9.2,37.0,15.0,104.0,,,,14.0,8.7,0.45,64100.0,71300.0
1972-12-29T00:00:00,344.0,8.8,33.0,14.0,92.0,,,,13.0,7.4,0.38,63600.0,70900.0
1972-12-30T00:00:00,344.0,8.7,31.0,13.0,85.0,,,,13.0,6.2,0.32,63200.0,70200.0
1972-12-31T00:00:00,344.0,8.5,28.0,13.0,79.0,,,,13.0,8.7,0.26,62600.0,69400.0
1973-01-01T00:00:00,344.0,8.2,27.0,13.0,74.0,,,,13.0,4.5,0.26,62100.0,68500.0
1973-01-02T00:00:00,344.0,8.1,25.0,13.0,71.0,,,,13.0,4.0,0.26,61600.0,67700.0
1973-01-03T00:00:00,344.0,8.1,25.0,12.0,72.0,,,,13.0,3.3,0.21,61200.0,66900.0
1973-01-04T00:00:00,344.0,8.1,24.0,11.0,63.0,,,,13.0,2.8,0.21,60600.0,66100.0
1973-01-05T00:00:00,344.0,8.1,23.0,10.0,59.0,,,,13.0,2.4,0.21,59900.0,65200.0
1973-01-06T00:00:00,344.0,8.0,22.0,10.0,60.0,,,,13.0,2.4,0.21,59400.0,64300.0
1973-01-07T00:00:00,344.0,7.9,21.0,9.0,54.0,,,,13.0,1.5,0.21,58800.0,63300.0
1973-01-08T00:00:00,354.0,7.9,20.0,9.0,60.0,,,,13.0,1.5,0.21,58300.0,62600.0
1973-01-09T00:00:00,363.0,7.9,19.0,8.0,77.0,,,,13.0,1.8,0.21,57700.0,61800.0
1973-01-10T00:00:00,367.0,7.9,18.0,8.0,75.0,,,,13.0,2.2,0.21,57200.0,61100.0
1973-01-11T00:00:00,367.0,15.0,89.0,30.0,219.0,,,,23.0,32.0,3.4,57100.0,61600.0
1973-01-12T00:00:00,367.0,37.0,336.0,200.0,1020.0,,,,41.0,35.0,11.0,59100.0,67200.0
1973-01-13T00:00:00,367.0,18.0,189.0,100.0,634.0,,,,24.0,21.0,8.8,61000.0,69000.0
1973-01-14T00:00:00,367.0,14.0,127.0,90.0,428.0,,,,20.0,18.0,7.1,59700.0,70400.0
1973-01-15T00:00:00,367.0,13.0,99.0,85.0,343.0,,,,20.0,18.0,6.7,59700.0,71000.0
1973-01-16T00:00:00,367.0,35.0,104.0,80.0,735.0,,,,32.0,23.0,6.5,59700.0,73600.0
1973-01-17T00:00:00,367.0,18.0,80.0,71.0,573.0,,,,21.0,35.0,3.8,60100.0,74700.0
1973-01-18T00:00:00,367.0,16.0,69.0,55.0,483.0,,,,22.0,53.0,3.4,60100.0,75600.0
1973-01-19T00:00:00,367.0,13.0,57.0,39.0,377.0,,,,20.0,41.0,3.3,59800.0,75900.0
1973-01-20T00:00:00,325.0,12.0,50.0,31.0,296.0,,,,19.0,33.0,3.2,59500.0,75900.0
1973-01-21T00:00:00,367.0,11.0,46.0,26.0,253.0,,,,19.0,30.0,3.0,59000.0,75900.0
1973-01-22T00:00:00,367.0,11.0,43.0,22.0,219.0,,,,18.0,26.0,3.0,58600.0,75700.0
1973-01-23T00:00:00,367.0,10.0,40.0,19.0,199.0,,,,18.0,24.0,3.0,58100.0,75400.0
